sale_type,sold_date,property_type,address,city,state_or_province,zip_code,price,beds,baths,location,sq_feet,lot_size,yr_built,days_on_mkt,price_per_sq_foot,hoa_per_month,status,next_open_house_start_time,next_open_house_end_time,url,source,mls_num,favorite,interested,latitude,longitude
MLS Listing,,Single Family Residential,1430 23rd Ave,San Francisco,CA,94122,1598000,3,2.5,Central Sunset,2025,2487,1937,3,789,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1430-23rd-Ave-94122/home/630532,San Francisco MLS,483552,N,Y,37.7609112,-122.4809768
MLS Listing,,Single Family Residential,41 Ord Ct,San Francisco,CA,94114,1695000,2,2.0,Corona Heights,1140,,,5,1487,,Active,,,http://www.redfin.com/CA/San-Francisco/41-Ord-Ct-94114/home/1652890,San Francisco MLS,483921,N,Y,37.7638822,-122.4412056
MLS Listing,,Condo/Co-op,1545 Pine St #207,San Francisco,CA,94109,769000,0,1.0,Van Ness/Civic Center,,,,6,,739,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1545-Pine-St-94109/unit-207/home/127579635,San Francisco MLS,483857,N,Y,37.7892442,-122.4212438
MLS Listing,,Single Family Residential,222 Bocana St,SAN FRANCISCO,CA,94110,1295000,2,1.0,SAN FRANCISCO,1200,1794,1929,10,1079,,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/222-Bocana-St-94110/home/1439376,MLSListings,ML81747628,N,Y,37.7402324,-122.4182559
MLS Listing,,Condo/Co-op,888 7th St Unit LL-50,San Francisco,CA,94107,780000,1,1.5,Potrero Hill,702,,2007,67,1111,425,Active,,,http://www.redfin.com/CA/San-Francisco/888-7th-St-94107/unit-LL-50/home/17305867,San Francisco MLS,481363,N,Y,37.7703795,-122.4010623
MLS Listing,,Condo/Co-op,755 Tennessee St #4,San Francisco,CA,94107,1750000,2,2.0,Central Waterfront,1684,,1998,94,1039,483,Active,,,http://www.redfin.com/CA/San-Francisco/755-Tennessee-St-94107/unit-4/home/929005,San Francisco MLS,479932,N,Y,37.7623361,-122.3893544
MLS Listing,,Condo/Co-op,55 Vandewater St #1,San Francisco,CA,94133,699000,1,1.0,North Beach,665,,1980,1,1051,420,Active,,,http://www.redfin.com/CA/San-Francisco/55-Vandewater-St-94133/unit-1/home/2032894,San Francisco MLS,484203,N,Y,37.8051031,-122.4128561
MLS Listing,,Multi-Family (2-4 Unit),602-604 Mississippi St,San Francisco,CA,94107,1388000,4,2.0,Potrero Hill,2815,2495,1900,1,493,,Active,,,http://www.redfin.com/CA/San-Francisco/602-Mississippi-St-94107/home/1526832,San Francisco MLS,484198,N,Y,37.7588653,-122.3945418
MLS Listing,,Condo/Co-op,181 Fremont Unit 61D,San Francisco,CA,94105,4315000,2,2.0,Yerba Buena,1637,,2018,1,2636,2738,Active,,,http://www.redfin.com/CA/San-Francisco/181-Fremont-St-94105/unit-61D/home/164229219,San Francisco MLS,484197,N,Y,37.7898082,-122.3953565
MLS Listing,,Condo/Co-op,181 Fremont Unit 60C,San Francisco,CA,94105,2950000,2,2.5,Yerba Buena,1262,,2018,1,2338,2627,Active,,,http://www.redfin.com/CA/San-Francisco/181-Fremont-St-94105/unit-60C/home/164229200,San Francisco MLS,483941,N,Y,37.7898082,-122.3953565
MLS Listing,,Single Family Residential,3718 Divisadero St,San Francisco,CA,94123,2199000,3,1.5,Marina,1498,2343,1926,1,1468,,Active,April-28-2019 01:00 AM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/3718-Divisadero-St-94123/home/1127540,San Francisco MLS,484018,N,Y,37.8040815,-122.4433842
MLS Listing,,Condo/Co-op,2579 Folsom St,San Francisco,CA,94110,999000,2,1.0,Inner Mission,,,,1,,350,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/2579-Folsom-St-94110/home/1347006,San Francisco MLS,484170,N,Y,37.756109,-122.414066
MLS Listing,,Condo/Co-op,1080 Sutter St #601,San Francisco,CA,94109,1298000,3,2.0,Downtown,1226,,2014,1,1059,809,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1080-Sutter-St-94109/unit-601/home/69054805,Bridge MLS,40863062,N,Y,37.7882378,-122.4180578
MLS Listing,,Single Family Residential,30 Conrad St,San Francisco,CA,94131,3295000,4,3.5,Glen Park,3018,2413,2013,1,1092,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/30-Conrad-St-94131/home/69371880,San Francisco MLS,484091,N,Y,37.737845,-122.436477
MLS Listing,,Condo/Co-op,2250 24th St #335,San Francisco,CA,94107,565000,0,1.0,Potrero Hill,456,,1989,1,1239,430,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/2250-24th-St-94107/unit-335/home/2001049,San Francisco MLS,484183,N,Y,37.7539036,-122.4020126
MLS Listing,,Condo/Co-op,3700 Divisadero St #202,San Francisco,CA,94123,1400000,2,2.0,Marina,1249,,1993,2,1121,625,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/3700-Divisadero-St-94123/unit-202/home/582259,San Francisco MLS,484179,N,Y,37.8039048,-122.4433327
MLS Listing,,Condo/Co-op,1501 Greenwich #503,San Francisco,CA,94123,1995000,3,2.5,Cow Hollow,1459,,2008,2,1367,755,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1501-Greenwich-St-94123/unit-503/home/12434966,San Francisco MLS,484175,N,Y,37.8000643,-122.4246803
MLS Listing,,Condo/Co-op,1722 Larkin,San Francisco,CA,94109,2275000,3,2.0,Nob Hill,1950,,1905,2,1167,295,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1722-Larkin-St-94109/home/163853239,San Francisco MLS,484174,N,Y,37.7937955,-122.4194948
MLS Listing,,Single Family Residential,4004 3Rd St,San Francisco,CA,94124,999998,0,4.0,Bayview,4005,2667,1900,2,250,,Active,,,http://www.redfin.com/CA/San-Francisco/4004-3rd-St-94124/home/163852696,Bridge MLS,40863012,N,Y,37.7410475,-122.3888398
MLS Listing,,Condo/Co-op,1720 Larkin St,San Francisco,CA,94109,2399000,3,2.0,Nob Hill,2270,,1905,2,1057,295,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1720-Larkin-St-94109/home/1216241,San Francisco MLS,484133,N,Y,37.7938916,-122.4193003
MLS Listing,,Single Family Residential,3990 Washington St,SAN FRANCISCO,CA,94118,9950000,6,7.5,SAN FRANCISCO,7600,4443,1909,2,1309,,Active,,,http://www.redfin.com/CA/San-Francisco/3990-Washington-St-94118/home/588772,MLSListings,ML81749076,N,Y,37.7886056,-122.4590863
MLS Listing,,Condo/Co-op,1516 Clay St,San Francisco,CA,94109,699000,2,1.0,Nob Hill,,,1910,2,,433,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1516-Clay-St-94109/home/163850566,San Francisco MLS,483355,N,Y,37.7928626,-122.4182704
MLS Listing,,Condo/Co-op,460 31st Ave,San Francisco,CA,94121,2195000,4,3.5,Central Richmond,2450,,,2,896,519,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/460-31st-Ave-94121/home/1269900,San Francisco MLS,484090,N,Y,37.780632,-122.491025
MLS Listing,,Condo/Co-op,501 Crescent Way #5306,San Francisco,CA,94134,780000,2,2.0,Candlestick Point,1156,,2006,2,675,505,Active,April-28-2019 02:00 PM,April-28-2019 04:30 PM,http://www.redfin.com/CA/San-Francisco/501-Crescent-Way-94134/unit-5306/home/22888820,San Francisco MLS,484164,N,Y,37.7119288,-122.3886055
MLS Listing,,Single Family Residential,1650 Bay St,San Francisco,CA,94123,2995000,3,2.5,Marina,2399,2212,,2,1248,,Active,,,http://www.redfin.com/CA/San-Francisco/1650-Bay-St-94123/home/1988134,San Francisco MLS,484128,N,Y,37.803198,-122.434241
MLS Listing,,Single Family Residential,543 Oak Park Dr,San Francisco,CA,94131,1950000,3,3.0,Forest Knolls,1780,3524,1962,2,1096,,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/543-Oak-Park-Dr-94131/home/1429006,San Francisco MLS,482212,N,Y,37.7560395,-122.4605458
MLS Listing,,Single Family Residential,18 Joy St,San Francisco,CA,94110,995000,3,1.5,Bernal Heights,,,1900,2,,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/18-Joy-St-94110/home/1997631,San Francisco MLS,484155,N,Y,37.7439756,-122.4069286
MLS Listing,,Multi-Family (2-4 Unit),1428 1428A Castro St,San Francisco,CA,94114,1875000,5,3.0,Noe Valley,2309,2000,1908,2,812,,Active,,,http://www.redfin.com/CA/San-Francisco/1428-Castro-St-94114/home/1744057,San Francisco MLS,483955,N,Y,37.750044,-122.434243
MLS Listing,,Multi-Family (2-4 Unit),757 Natoma St,San Francisco,CA,94103,1998000,,,South of Market,3118,1875,1909,2,641,,Active,,,http://www.redfin.com/CA/San-Francisco/757-Natoma-St-94103/home/1054216,San Francisco MLS,484150,N,Y,37.7758649,-122.4128931
MLS Listing,,Condo/Co-op,354 24th Ave #1,San Francisco,CA,94121,1795000,4,3.0,Central Richmond,1960,,2000,2,916,345,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/354-24th-Ave-94121/unit-1/home/1458314,San Francisco MLS,483916,N,Y,37.7829137,-122.4835352
MLS Listing,,Single Family Residential,155 Caselli Ave,San Francisco,CA,94114,2895000,3,3.0,Eureka Valley/Dolore,,,,2,,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/155-Caselli-Ave-94114/home/1840546,San Francisco MLS,484148,N,Y,37.759413,-122.44208
MLS Listing,,Single Family Residential,215 Panorama Dr,San Francisco,CA,94131,1175000,2,2.0,Midtown Terrace,1966,3628,1956,2,598,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/215-Panorama-Dr-94131/home/1421502,San Francisco MLS,483954,N,Y,37.7488326,-122.4522749
MLS Listing,,Multi-Family (2-4 Unit),2622-2624 19th St,San Francisco,CA,94110,2195000,5,3.5,Inner Mission,,2495,1910,2,,,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/2622-19th-St-94110/home/1868400,San Francisco MLS,484101,N,Y,37.7607846,-122.4087874
MLS Listing,,Condo/Co-op,1567 Clay St,San Francisco,CA,94109,2795000,3,2.0,Nob Hill,2125,,1908,2,1315,400,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1567-Clay-St-94109/home/1059106,San Francisco MLS,484066,N,Y,37.792466,-122.418775
MLS Listing,,Vacant Land,819 Francisco,San Francisco,CA,94109,6999000,,,Russian Hill,,3953,,2,,,Active,,,http://www.redfin.com/CA/San-Francisco/819-Francisco-St-94109/home/539404,San Francisco MLS,480916,N,Y,37.8038536,-122.4190966
MLS Listing,,Condo/Co-op,1075 Market St #512,San Francisco,CA,94103,1225240,1,1.0,South of Market,870,,2018,2,1408,785,Active,,,http://www.redfin.com/CA/San-Francisco/1075-Market-St-94103/unit-512/home/144096136,San Francisco MLS,484135,N,Y,37.780644,-122.411615
MLS Listing,,Townhouse,3133 24th St #8,San Francisco,CA,94110,1395000,2,2.0,Inner Mission,1222,,2014,2,1142,485,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/3133-24th-St-94110/unit-8/home/52594990,San Francisco MLS,483989,N,Y,37.7522523,-122.4147512
MLS Listing,,Condo/Co-op,3458 18th St,San Francisco,CA,94110,1200000,2,1.0,Inner Mission,1775,,1910,2,676,586,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/3458-18th-St-94110/home/148070508,San Francisco MLS,483936,N,Y,37.7619264,-122.4206882
MLS Listing,,Townhouse,814 Hayes St #2,San Francisco,CA,94117,1295000,3,2.5,Alamo Square,1485,,2001,2,872,253,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/814-Hayes-St-94117/unit-2/home/1864063,San Francisco MLS,484132,N,Y,37.7762306,-122.4299327
MLS Listing,,Single Family Residential,801 27th St,San Francisco,CA,94131,2895000,4,3.0,Noe Valley,2592,3644,1972,2,1117,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/801-27th-St-94131/home/1913087,San Francisco MLS,484059,N,Y,37.7461056,-122.4382102
MLS Listing,,Single Family Residential,402 Fair Oaks St,San Francisco,CA,94110,2295000,3,2.5,Noe Valley,,2495,1908,2,,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/402-Fair-Oaks-St-94110/home/2017397,San Francisco MLS,484060,N,Y,37.7500827,-122.4240076
MLS Listing,,Condo/Co-op,4465 24th St,San Francisco,CA,94114,1799000,4,3.0,Noe Valley,2165,,1963,2,831,354,Active,April-28-2019 01:00 PM,April-28-2019 03:00 PM,http://www.redfin.com/CA/San-Francisco/4465-24th-St-94114/home/45488700,San Francisco MLS,484086,N,Y,37.7506606,-122.4421013
MLS Listing,,Condo/Co-op,260 King St #877,San Francisco,CA,94107,1199000,2,2.0,Mission Bay,977,,2004,2,1227,815,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/260-King-St-94107/unit-877/home/11282440,San Francisco MLS,484054,N,Y,37.7776422,-122.3934181
MLS Listing,,Single Family Residential,45 Montcalm St,San Francisco,CA,94110,1349000,2,2.0,Bernal Heights,1275,1875,1906,2,1058,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/45-Montcalm-St-94110/home/759060,San Francisco MLS,484127,N,Y,37.7471438,-122.4058555
MLS Listing,,Condo/Co-op,1075 Market St #802,San Francisco,CA,94103,998050,1,1.0,South of Market,613,,2018,2,1628,691,Active,,,http://www.redfin.com/CA/San-Francisco/1075-Market-St-94103/unit-802/home/163839014,San Francisco MLS,484130,N,Y,37.780644,-122.411615
MLS Listing,,Multi-Family (2-4 Unit),1321-1325 Taraval St,San Francisco,CA,94116,1150000,4,5.0,Parkside,4500,3250,1939,2,256,,Active,,,http://www.redfin.com/CA/San-Francisco/1321-Taraval-94116/home/163838640,San Francisco MLS,482739,N,Y,37.7426809,-122.4804149
MLS Listing,,Condo/Co-op,750 Van Ness Ave #504,San Francisco,CA,94102,539000,0,1.0,Van Ness/Civic Center,395,,2008,2,1365,527,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/750-Van-Ness-Ave-94102/unit-504/home/163838513,San Francisco MLS,484102,N,Y,37.7824388,-122.4203287
MLS Listing,,Condo/Co-op,131 Missouri St #403,San Francisco,CA,94107,2250000,2,2.0,Potrero Hill,1557,,2017,2,1445,648,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/131-Missouri-St-94107/unit-403/home/143019855,San Francisco MLS,484106,N,Y,37.76468,-122.396413
MLS Listing,,Townhouse,131 Missouri St #202,San Francisco,CA,94107,1650000,2,2.5,Potrero Hill,1308,,2017,2,1261,617,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/131-Missouri-St-94107/unit-202/home/163838151,San Francisco MLS,484079,N,Y,37.7646873,-122.3964186
MLS Listing,,Single Family Residential,919 Alvarado St,San Francisco,CA,94114,1788000,2,2.0,Noe Valley,1920,2949,1897,2,931,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/919-Alvarado-St-94114/home/1003189,San Francisco MLS,483940,N,Y,37.7530827,-122.4415784
MLS Listing,,Condo/Co-op,1296 Church St,San Francisco,CA,94114,1395000,2,2.0,Noe Valley,1321,,1907,2,1056,225,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1296-Church-St-94114/home/52994750,San Francisco MLS,484003,N,Y,37.750202,-122.427564
MLS Listing,,Single Family Residential,191 San Felipe Ave,San Francisco,CA,94127,2295000,3,2.5,Monterey Heights,3091,3933,1926,2,742,2,Active,,,http://www.redfin.com/CA/San-Francisco/191-San-Felipe-Ave-94127/home/1212225,San Francisco MLS,483969,N,Y,37.7323193,-122.4634647
MLS Listing,,Single Family Residential,1334 12th Ave,San Francisco,CA,94122,1798000,3,1.0,Inner Sunset,1478,2996,1901,2,1217,,Active,,,http://www.redfin.com/CA/San-Francisco/1334-12th-Ave-94122/home/2023948,San Francisco MLS,484124,N,Y,37.7632117,-122.4693135
MLS Listing,,Condo/Co-op,200 Divisadero St #2,San Francisco,CA,94117,1295000,2,2.0,Hayes Valley,1186,,,2,1092,205,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/200-Divisadero-St-94117/unit-2/home/1729445,San Francisco MLS,483966,N,Y,37.7705059,-122.4365561
MLS Listing,,Condo/Co-op,1916 18th St,San Francisco,CA,94107,1895000,3,2.0,Potrero Hill,1381,,2019,2,1372,363,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1916-18th-St-94107/home/163836284,San Francisco MLS,483613,N,Y,37.7622709,-122.4017857
MLS Listing,,Condo/Co-op,3129 Mission St #2,San Francisco,CA,94110,1549000,4,3.0,Bernal Heights,1821,,2004,2,851,580,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/3129-Mission-St-94110/unit-2/home/874126,San Francisco MLS,482686,N,Y,37.7471932,-122.4185266
MLS Listing,,Single Family Residential,30 Fanning Way,San Francisco,CA,94116,1168000,2,1.0,Golden Gate Heights,1288,5584,1947,2,907,,Active,April-28-2019 02:00 PM,April-28-2019 05:00 PM,http://www.redfin.com/CA/San-Francisco/30-Fanning-Way-94116/home/884204,San Francisco MLS,484122,N,Y,37.7493187,-122.4712482
MLS Listing,,Single Family Residential,2872 Pine St,San Francisco,CA,94115,3995000,3,3.5,Lower Pacific Height,3015,,,2,1325,,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/2872-Pine-St-94115/home/589466,San Francisco MLS,483869,N,Y,37.7869597,-122.443163
MLS Listing,,Single Family Residential,744 Potrero Ave,San Francisco,CA,94110,2395000,4,3.5,Inner Mission,2483,2495,1923,2,965,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/744-Potrero-Ave-94110/home/2016976,San Francisco MLS,483994,N,Y,37.760051,-122.4073268
MLS Listing,,Single Family Residential,2631 Ulloa St,SAN FRANCISCO,CA,94116,1498000,4,4.0,SAN FRANCISCO,2087,1500,1924,2,718,,Active,April-28-2019 11:00 AM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/2631-Ulloa-St-94116/home/662957,MLSListings,ML81748878,N,Y,37.7406471,-122.4847222
MLS Listing,,Single Family Residential,278 Vernon St,San Francisco,CA,94132,1495000,5,3.0,Ingleside Heights,2140,2495,1963,2,699,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/278-Vernon-St-94132/home/826537,San Francisco MLS,484121,N,Y,37.717541,-122.467832
MLS Listing,,Condo/Co-op,88 Townsend St #309,San Francisco,CA,94107,889000,1,1.0,South Beach,,,2004,2,,542,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/88-Townsend-St-94107/unit-309/home/12401588,San Francisco MLS,483949,N,Y,37.781167,-122.3906969
MLS Listing,,Multi-Family (2-4 Unit),1243-1245 Silver Ave,San Francisco,CA,94134,1100000,6,2.0,Portola,2500,1875,1964,2,440,,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1243-Silver-Ave-94134/home/1471699,San Francisco MLS,483913,N,Y,37.7306582,-122.4117997
MLS Listing,,Single Family Residential,282 Athens,San Francisco,CA,94112,1095000,3,2.0,Excelsior,1610,,1946,2,680,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/282-Athens-St-94112/home/774440,San Francisco MLS,483469,N,Y,37.7235678,-122.427182
MLS Listing,,Multi-Family (2-4 Unit),2981-2983 21st St,San Francisco,CA,94110,1195000,3,3.0,Inner Mission,2592,1711,,2,461,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/2981-21st-St-94110/home/714512,San Francisco MLS,483883,N,Y,37.7571395,-122.414101
MLS Listing,,Condo/Co-op,1835 Franklin St #303,San Francisco,CA,94109,1150000,2,2.0,Pacific Heights,1475,,1965,2,780,1358,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1835-Franklin-St-94109/unit-303/home/1779814,San Francisco MLS,483900,N,Y,37.7915644,-122.4246076
MLS Listing,,Single Family Residential,530 Grafton Ave,San Francisco,CA,94112,725000,1,1.0,Ingleside,664,871,1936,2,1092,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/530-Grafton-Ave-94112/home/1753165,San Francisco MLS,484061,N,Y,37.7201511,-122.4588098
MLS Listing,,Condo/Co-op,330 Scott St #2,San Francisco,CA,94117,1099000,2,1.0,Hayes Valley,1110,,1900,2,990,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/330-Scott-St-94117/unit-2/home/22045151,San Francisco MLS,484070,N,Y,37.772916,-122.4354659
MLS Listing,,Condo/Co-op,400 Beale St #1307,San Francisco,CA,94105,1249000,2,2.0,South Beach,1180,,2001,2,1058,898,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/400-Beale-St-94105/unit-1307/home/12399571,San Francisco MLS,483896,N,Y,37.7869049,-122.3909202
MLS Listing,,Condo/Co-op,88 King St #106,San Francisco,CA,94107,1275000,2,2.0,South Beach,1293,,2000,2,986,1066,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/88-King-St-94107/unit-106/home/848261,San Francisco MLS,483832,N,Y,37.7806302,-122.3896249
MLS Listing,,Condo/Co-op,1355 Pacific Ave #303,San Francisco,CA,94109,1149000,1,1.5,Nob Hill,881,,2010,3,1304,471,Active,April-28-2019 02:00 PM,April-28-2019 04:30 PM,http://www.redfin.com/CA/San-Francisco/1355-Pacific-Ave-94109/unit-303/home/40142275,San Francisco MLS,483992,N,Y,37.7952964,-122.4175407
MLS Listing,,Single Family Residential,4612 19th St,San Francisco,CA,94114,5995000,5,5.0,Eureka Valley/Dolore,4510,2670,1923,3,1329,,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/4612-19th-St-94114/home/905013,San Francisco MLS,484098,N,Y,37.7591404,-122.4410397
MLS Listing,,Multi-Family (2-4 Unit),571 Fell St,San Francisco,CA,94102,2388000,8,3.0,Hayes Valley,3567,1925,1900,3,669,,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/571-Fell-St-94102/home/579514,San Francisco MLS,484093,N,Y,37.7752018,-122.4271552
MLS Listing,,Multi-Family (2-4 Unit),573 Pennsylvania Ave,San Francisco,CA,94107,1350000,4,2.0,Potrero Hill,1995,2748,1900,3,677,,Active,April-28-2019 12:30 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/573-Pennsylvania-Ave-94107/home/1711516,San Francisco MLS,484096,N,Y,37.7591942,-122.3929381
MLS Listing,,Condo/Co-op,55 Page St #525,San Francisco,CA,94102,1049000,1,1.0,Hayes Valley,847,,2008,3,1238,633,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/55-Page-St-94102/unit-525/home/17306366,San Francisco MLS,484099,N,Y,37.7738899,-122.4218771
MLS Listing,,Single Family Residential,175 Juanita Way,San Francisco,CA,94127,1398000,2,1.0,Miraloma Park,1420,3419,1927,3,985,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/175-Juanita-Way-94127/home/1429126,San Francisco MLS,484089,N,Y,37.7421078,-122.4544975
MLS Listing,,Single Family Residential,938 Garfield St,San Francisco,CA,94132,1395000,4,4.0,Merced Heights,2326,1776,2006,3,600,,Active,April-28-2019 01:30 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/938-Garfield-St-94132/home/11743173,San Francisco MLS,484087,N,Y,37.7198177,-122.4712925
MLS Listing,,Single Family Residential,843 Avalon Ave,San Francisco,CA,94112,915000,4,2.0,Excelsior,1675,2250,1948,3,546,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/843-Avalon-Ave-94112/home/776766,San Francisco MLS,484058,N,Y,37.7245597,-122.4253791
MLS Listing,,Single Family Residential,1430 Oakdale Ave,San Francisco,CA,94124,1299000,3,2.0,Bayview,1450,2495,1972,3,896,,Active,April-28-2019 01:30 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1430-Oakdale-Ave-94124/home/746551,San Francisco MLS,484072,N,Y,37.7330208,-122.3870416
MLS Listing,,Condo/Co-op,1201 California St #205,San Francisco,CA,94109,998000,2,1.0,Nob Hill,936,,1927,3,1066,1002,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1201-California-St-94109/unit-205/home/12400169,San Francisco MLS,484083,N,Y,37.7910767,-122.4143391
MLS Listing,,Single Family Residential,564 Liberty St,San Francisco,CA,94114,2995000,4,3.0,Eureka Valley/Dolore,2845,2848,1900,3,1053,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/564-Liberty-St-94114/home/2008644,San Francisco MLS,484002,N,Y,37.75718,-122.433833
MLS Listing,,Multi-Family (5+ Unit),900-904 Union St,San Francisco,CA,94115,4990000,11,,Russian Hill,8085,3437,1924,3,617,,Active,,,http://www.redfin.com/CA/San-Francisco/900-Union-St-94133/home/163773313,San Francisco MLS,484084,N,Y,37.7999054,-122.414264
MLS Listing,,Condo/Co-op,234 Myrtle St #234,San Francisco,CA,94109,849000,2,1.0,Van Ness/Civic Center,936,,,3,907,340,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/234-Myrtle-St-94109/unit-234/home/1546430,San Francisco MLS,484082,N,Y,37.7852167,-122.4221587
MLS Listing,,Single Family Residential,168 Evelyn Way,San Francisco,CA,94127,1749000,4,2.0,Miraloma Park,,3136,1929,3,,,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/168-Evelyn-Way-94127/home/1944044,San Francisco MLS,484005,N,Y,37.7426432,-122.4516999
